student_id,student_name,class_id,sex,dob,email,attendance
STU04643,Doeun Vatey,CLS0344,M,2006-04-21,stu04643@school.edu.kh,87.6
STU04644,Kong Piseth,CLS0274,M,2007-02-16,stu04644@school.edu.kh,78.1
STU04645,Mouk Lina,CLS0132,F,2006-04-03,stu04645@school.edu.kh,94.3
STU04646,Mouk Piseth,CLS0010,M,2013-09-01,stu04646@school.edu.kh,89.5
STU04647,Khmer Sokunthyda,CLS0002,F,2010-09-05,stu04647@school.edu.kh,76.3
STU04648,Doeun Reaksmey,CLS0380,F,2008-04-05,stu04648@school.edu.kh,72.2
STU04649,Saom Kolab,CLS0124,F,2006-05-09,stu04649@school.edu.kh,76.7
STU04650,Him Kunthea,CLS0302,F,2010-03-16,stu04650@school.edu.kh,64.2
STU04651,Saom Chanpich,CLS0344,F,2009-05-10,stu04651@school.edu.kh,84.8
STU04652,Phan Sreymab,CLS0440,F,2006-07-23,stu04652@school.edu.kh,67.3
STU04653,Kuy Menghour,CLS0029,M,2012-12-28,stu04653@school.edu.kh,64.5
STU04654,Oun Bopha,CLS0423,F,2013-01-01,stu04654@school.edu.kh,76.4
STU04655,Prum Kanha,CLS0327,F,2008-07-25,stu04655@school.edu.kh,87.1
STU04656,Khmer Borann,CLS0001,M,2009-10-27,stu04656@school.edu.kh,74.2
STU04657,Khem Kimhour,CLS0441,M,2007-10-26,stu04657@school.edu.kh,83.9
STU04658,Heng Boramey,CLS0320,F,2011-01-19,stu04658@school.edu.kh,92.1
STU04659,Nhem Sothea,CLS0373,M,2009-07-20,stu04659@school.edu.kh,69.9
STU04660,Lim Daro,CLS0076,M,2010-06-06,stu04660@school.edu.kh,62.9
STU04661,Chea Theara,CLS0452,M,2013-09-09,stu04661@school.edu.kh,72.6
STU04662,Ith Pich,CLS0303,F,2008-10-29,stu04662@school.edu.kh,65.4
STU04663,Ear Piseth,CLS0242,M,2009-01-24,stu04663@school.edu.kh,70.7
STU04664,Khmer Theany,CLS0189,F,2013-10-18,stu04664@school.edu.kh,88.3
STU04665,Chea Nara,CLS0244,M,2010-08-26,stu04665@school.edu.kh,81.2
STU04666,Saom Chanpich,CLS0298,F,2006-06-09,stu04666@school.edu.kh,66.8
STU04667,Kong Bunna,CLS0429,M,2009-07-01,stu04667@school.edu.kh,86.8
STU04668,Yem Rathana,CLS0143,M,2011-02-28,stu04668@school.edu.kh,85.5
STU04669,Doeun Piseth,CLS0491,M,2012-11-15,stu04669@school.edu.kh,98.2
STU04670,Phan Socheata,CLS0383,F,2008-10-22,stu04670@school.edu.kh,87.6
STU04671,Tep Sokun,CLS0451,M,2006-08-29,stu04671@school.edu.kh,65.7
STU04672,Ly Sokun,CLS0099,M,2006-07-24,stu04672@school.edu.kh,74.2
STU04673,Prum Kunthea,CLS0159,F,2013-12-10,stu04673@school.edu.kh,75.4
STU04674,Oun Chanreaksmey,CLS0320,M,2010-03-31,stu04674@school.edu.kh,70.1
STU04675,Heng Sopheak,CLS0363,M,2007-08-28,stu04675@school.edu.kh,65.3
STU04676,Prum Sreynich,CLS0321,F,2012-10-11,stu04676@school.edu.kh,80.5
STU04677,Doeun Dara,CLS0395,M,2008-02-10,stu04677@school.edu.kh,91.8
STU04678,Sorn Sophary,CLS0240,F,2010-11-18,stu04678@school.edu.kh,67.0
STU04679,Doeun Vatey,CLS0423,M,2012-04-11,stu04679@school.edu.kh,80.5
STU04680,Touch Sophal,CLS0179,M,2014-01-30,stu04680@school.edu.kh,80.3
STU04681,Saom Sreyneang,CLS0391,F,2010-02-09,stu04681@school.edu.kh,63.2
STU04682,Mao Sophy,CLS0424,F,2008-11-07,stu04682@school.edu.kh,71.0
STU04683,Kuy Chanpich,CLS0179,F,2011-07-31,stu04683@school.edu.kh,88.3
STU04684,Tep Sreynich,CLS0005,F,2013-12-04,stu04684@school.edu.kh,99.4
STU04685,Ith Chanthy,CLS0226,F,2007-12-26,stu04685@school.edu.kh,60.4
STU04686,Touch Sreynich,CLS0354,F,2014-02-10,stu04686@school.edu.kh,70.4
STU04687,Chea Theany,CLS0021,F,2007-02-20,stu04687@school.edu.kh,71.1
STU04688,Nget Rithy,CLS0476,M,2006-07-16,stu04688@school.edu.kh,97.8
STU04689,Sorn Thida,CLS0168,M,2006-08-21,stu04689@school.edu.kh,69.0
STU04690,Saom Rithy,CLS0443,M,2010-09-24,stu04690@school.edu.kh,63.6
STU04691,Ly Sothea,CLS0152,M,2009-05-02,stu04691@school.edu.kh,62.4
STU04692,Seng Sophary,CLS0085,F,2013-10-10,stu04692@school.edu.kh,81.3
STU04693,Kuy Reaksmey,CLS0260,F,2006-08-22,stu04693@school.edu.kh,64.1
STU04694,Vong Chanreaksmey,CLS0381,M,2008-08-02,stu04694@school.edu.kh,84.7
STU04695,Doeun Dina,CLS0438,F,2011-09-04,stu04695@school.edu.kh,67.2
STU04696,Oun Sreymom,CLS0310,F,2007-12-07,stu04696@school.edu.kh,97.8
STU04697,Phat Sreytouch,CLS0273,F,2010-09-06,stu04697@school.edu.kh,82.8
STU04698,Mao Panha,CLS0402,M,2006-10-04,stu04698@school.edu.kh,73.3
STU04699,Sorn Sokunthea,CLS0241,F,2007-10-08,stu04699@school.edu.kh,83.1
STU04700,Him Kunthea,CLS0233,F,2012-12-01,stu04700@school.edu.kh,67.6
STU04701,Keo Sothea,CLS0200,M,2007-03-03,stu04701@school.edu.kh,95.5
STU04702,Phan Phearun,CLS0024,M,2008-06-19,stu04702@school.edu.kh,90.0
STU04703,Touch Chanthy,CLS0442,F,2006-10-18,stu04703@school.edu.kh,77.7
STU04704,Pen Sambath,CLS0035,M,2013-01-12,stu04704@school.edu.kh,74.7
STU04705,Khem Phearun,CLS0356,M,2010-03-31,stu04705@school.edu.kh,94.0
STU04706,Him Kolab,CLS0296,F,2013-10-28,stu04706@school.edu.kh,99.7
STU04707,Khmer Panha,CLS0493,M,2011-02-02,stu04707@school.edu.kh,69.9
STU04708,Ros Sreynit,CLS0294,M,2012-03-14,stu04708@school.edu.kh,65.1
STU04709,Nget Sreyneang,CLS0495,F,2010-10-07,stu04709@school.edu.kh,93.7
STU04710,Khmer Sreynich,CLS0156,F,2006-07-25,stu04710@school.edu.kh,94.5
STU04711,Sorn Boramey,CLS0012,F,2012-12-12,stu04711@school.edu.kh,88.2
STU04712,Chea Samnang,CLS0268,M,2009-07-27,stu04712@school.edu.kh,91.7
STU04713,Nget Makara,CLS0048,M,2011-04-01,stu04713@school.edu.kh,63.6
STU04714,Phat Piseth,CLS0168,M,2008-02-05,stu04714@school.edu.kh,99.9
STU04715,Chan Pich,CLS0460,F,2010-06-22,stu04715@school.edu.kh,96.9
STU04716,Sorn Chanthy,CLS0044,F,2009-03-09,stu04716@school.edu.kh,75.2
STU04717,Tep Chanpich,CLS0062,F,2009-02-12,stu04717@school.edu.kh,61.5
STU04718,Ly Sophal,CLS0180,M,2013-06-07,stu04718@school.edu.kh,85.6
STU04719,Oun Sreynit,CLS0360,M,2011-10-01,stu04719@school.edu.kh,60.5
STU04720,Prum Theara,CLS0225,M,2009-08-27,stu04720@school.edu.kh,78.2
STU04721,Lim Vatey,CLS0252,M,2007-04-16,stu04721@school.edu.kh,71.8
STU04722,Meas Vatey,CLS0042,M,2011-05-27,stu04722@school.edu.kh,92.0
STU04723,Doeun Seyha,CLS0140,M,2008-01-20,stu04723@school.edu.kh,73.6
STU04724,Ros Sokunthea,CLS0478,F,2010-11-17,stu04724@school.edu.kh,70.4
STU04725,Hing Piseth,CLS0005,M,2006-06-25,stu04725@school.edu.kh,86.0
STU04726,Meas Sokha,CLS0249,M,2006-05-11,stu04726@school.edu.kh,74.0
STU04727,Seang Chanreaksmey,CLS0358,F,2006-10-13,stu04727@school.edu.kh,77.3
STU04728,Seng Sokun,CLS0351,M,2006-11-28,stu04728@school.edu.kh,99.7
STU04729,Khmer Sophy,CLS0175,F,2013-06-20,stu04729@school.edu.kh,90.6
STU04730,Pov Borath,CLS0364,M,2007-09-25,stu04730@school.edu.kh,60.7
STU04731,Pov Sreynit,CLS0496,M,2010-08-02,stu04731@school.edu.kh,86.8
STU04732,Lim Sokunmony,CLS0191,F,2010-08-26,stu04732@school.edu.kh,71.0
STU04733,Chea Makara,CLS0271,M,2012-03-07,stu04733@school.edu.kh,98.1
STU04734,Sok Menghour,CLS0074,M,2012-08-11,stu04734@school.edu.kh,80.6
STU04735,Tep Panha,CLS0208,M,2010-09-20,stu04735@school.edu.kh,85.0
STU04736,Lim Samnang,CLS0103,M,2010-10-19,stu04736@school.edu.kh,78.2
STU04737,Oun Seyha,CLS0179,M,2008-12-06,stu04737@school.edu.kh,92.6
STU04738,Khmer Thida,CLS0270,M,2008-11-20,stu04738@school.edu.kh,64.3
STU04739,Pov Sophary,CLS0269,F,2013-04-08,stu04739@school.edu.kh,82.0
STU04740,Phan Sokunthyda,CLS0146,F,2009-09-30,stu04740@school.edu.kh,83.3
STU04741,Oun Kolab,CLS0133,F,2014-01-18,stu04741@school.edu.kh,93.9
STU04742,Doeun Chantha,CLS0262,M,2013-09-05,stu04742@school.edu.kh,88.2
STU04743,Heng Menghour,CLS0458,M,2013-07-07,stu04743@school.edu.kh,95.4
STU04744,Yem Sreyleak,CLS0383,F,2010-04-12,stu04744@school.edu.kh,70.2
STU04745,Lim Sreypich,CLS0426,F,2009-10-18,stu04745@school.edu.kh,98.3
STU04746,Sar Sreypich,CLS0172,F,2009-12-20,stu04746@school.edu.kh,69.0
STU04747,Pen Kosal,CLS0361,M,2012-12-02,stu04747@school.edu.kh,87.8
STU04748,Seng Vatey,CLS0454,M,2007-09-11,stu04748@school.edu.kh,74.0
STU04749,Prum Thida,CLS0037,M,2006-11-25,stu04749@school.edu.kh,95.0
STU04750,Touch Chanpich,CLS0228,F,2009-08-05,stu04750@school.edu.kh,81.4
STU04751,Ros Rithy,CLS0027,M,2009-08-02,stu04751@school.edu.kh,77.6
STU04752,Nhem Vatey,CLS0104,M,2013-09-03,stu04752@school.edu.kh,82.7
STU04753,Prum Sopheak,CLS0179,M,2013-09-14,stu04753@school.edu.kh,82.3
STU04754,Chou Phirun,CLS0333,M,2013-09-07,stu04754@school.edu.kh,81.9
STU04755,Pen Borann,CLS0191,M,2007-04-17,stu04755@school.edu.kh,90.6
STU04756,Touch Sreynit,CLS0398,M,2011-03-16,stu04756@school.edu.kh,71.4
STU04757,Nhem Sreypich,CLS0005,F,2006-09-25,stu04757@school.edu.kh,88.6
STU04758,Phat Pich,CLS0306,F,2008-11-13,stu04758@school.edu.kh,61.8
STU04759,Pen Channary,CLS0334,F,2007-08-03,stu04759@school.edu.kh,77.1
STU04760,Seang Sreynich,CLS0327,F,2008-05-13,stu04760@school.edu.kh,90.7
STU04761,Tep Nara,CLS0303,M,2009-03-30,stu04761@school.edu.kh,94.1
STU04762,Tep Dina,CLS0091,F,2013-08-03,stu04762@school.edu.kh,84.5
STU04763,Yem Sopheak,CLS0109,M,2008-01-20,stu04763@school.edu.kh,93.2
STU04764,Chan Phearun,CLS0279,M,2010-01-11,stu04764@school.edu.kh,90.3
STU04765,Ith Sopheak,CLS0448,M,2013-06-24,stu04765@school.edu.kh,81.1
STU04766,Him Pich,CLS0237,F,2009-08-23,stu04766@school.edu.kh,99.1
STU04767,Oun Phirun,CLS0396,M,2010-06-08,stu04767@school.edu.kh,63.0
STU04768,Seang Chanthy,CLS0062,F,2013-04-28,stu04768@school.edu.kh,67.2
STU04769,Noun Sreymab,CLS0198,F,2012-07-07,stu04769@school.edu.kh,89.2
STU04770,Mao Daro,CLS0351,M,2010-03-22,stu04770@school.edu.kh,73.0
STU04771,Phat Piseth,CLS0077,M,2008-03-15,stu04771@school.edu.kh,75.7
STU04772,Meas Sovann,CLS0237,M,2011-03-07,stu04772@school.edu.kh,78.8
STU04773,Ith Sreypich,CLS0142,F,2008-12-26,stu04773@school.edu.kh,95.5
STU04774,Sok Chantrea,CLS0353,F,2007-05-08,stu04774@school.edu.kh,78.4
STU04775,Nget Rithy,CLS0094,M,2007-03-05,stu04775@school.edu.kh,96.9
STU04776,Sorn Theara,CLS0249,M,2011-03-05,stu04776@school.edu.kh,76.8
STU04777,Phat Channary,CLS0026,F,2009-05-06,stu04777@school.edu.kh,63.0
STU04778,Yem Sokun,CLS0150,M,2012-04-29,stu04778@school.edu.kh,98.0
STU04779,Seang Sreypich,CLS0360,F,2013-12-24,stu04779@school.edu.kh,92.1
STU04780,Meas Dalin,CLS0246,F,2008-01-21,stu04780@school.edu.kh,69.4
STU04781,Chhun Sambath,CLS0276,M,2009-08-18,stu04781@school.edu.kh,89.4
STU04782,Chhun Chantrea,CLS0407,F,2012-02-18,stu04782@school.edu.kh,75.8
STU04783,Chou Nara,CLS0118,M,2010-12-19,stu04783@school.edu.kh,82.2
STU04784,Heng Sreytouch,CLS0252,F,2010-10-21,stu04784@school.edu.kh,72.8
STU04785,Doeun Virak,CLS0174,M,2009-08-08,stu04785@school.edu.kh,72.9
STU04786,Hing Theany,CLS0488,F,2006-10-19,stu04786@school.edu.kh,98.2
STU04787,Khem Phearun,CLS0115,M,2013-08-10,stu04787@school.edu.kh,76.0
STU04788,Chea Borann,CLS0225,M,2010-08-21,stu04788@school.edu.kh,94.3
STU04789,Ith Sovann,CLS0498,M,2011-05-08,stu04789@school.edu.kh,87.8
STU04790,Kong Vichea,CLS0309,M,2011-01-09,stu04790@school.edu.kh,77.2
STU04791,Ear Chanpich,CLS0334,F,2010-06-11,stu04791@school.edu.kh,83.3
STU04792,Chhun Kanha,CLS0097,F,2007-08-06,stu04792@school.edu.kh,85.3
STU04793,Pen Chanreaksmey,CLS0289,F,2007-11-04,stu04793@school.edu.kh,62.6
STU04794,Doeun Chantrea,CLS0285,F,2009-06-23,stu04794@school.edu.kh,86.0
STU04795,Doeun Phearun,CLS0018,M,2008-09-08,stu04795@school.edu.kh,67.9
STU04796,Doeun Sambath,CLS0246,M,2008-07-31,stu04796@school.edu.kh,66.7
STU04797,Noun Sophal,CLS0406,M,2011-10-22,stu04797@school.edu.kh,94.6
STU04798,Touch Sopheak,CLS0298,M,2009-10-07,stu04798@school.edu.kh,83.2
STU04799,Sok Sreyla,CLS0003,F,2010-01-19,stu04799@school.edu.kh,61.5
STU04800,Ros Sokunthyda,CLS0332,F,2009-08-24,stu04800@school.edu.kh,63.1
STU04801,Phat Sophy,CLS0001,F,2009-11-12,stu04801@school.edu.kh,63.8
STU04802,Tep Sreynit,CLS0418,F,2009-09-09,stu04802@school.edu.kh,83.7
STU04803,Doeun Sokunmony,CLS0051,F,2013-01-17,stu04803@school.edu.kh,88.9
STU04804,Phan Chanreaksmey,CLS0148,M,2008-11-29,stu04804@school.edu.kh,99.1
STU04805,Sorn Kunthea,CLS0171,F,2012-12-03,stu04805@school.edu.kh,92.6
STU04806,Touch Borath,CLS0136,M,2007-03-29,stu04806@school.edu.kh,83.8
STU04807,Phan Seyha,CLS0205,M,2010-01-24,stu04807@school.edu.kh,99.7
STU04808,Phan Channary,CLS0162,F,2011-09-14,stu04808@school.edu.kh,74.6
STU04809,Phat Socheata,CLS0069,F,2007-03-23,stu04809@school.edu.kh,89.8
STU04810,Ly Sreynit,CLS0180,M,2006-05-12,stu04810@school.edu.kh,93.5
STU04811,Touch Sothea,CLS0043,M,2008-10-27,stu04811@school.edu.kh,66.9
STU04812,Chhun Dalin,CLS0003,F,2014-02-20,stu04812@school.edu.kh,87.2
STU04813,Nget Dara,CLS0292,M,2012-11-09,stu04813@school.edu.kh,78.5
STU04814,Nhem Sokunmony,CLS0477,F,2007-12-17,stu04814@school.edu.kh,89.9
STU04815,Sorn Kanha,CLS0006,F,2012-02-06,stu04815@school.edu.kh,65.6
STU04816,Chan Vuthy,CLS0202,M,2007-07-25,stu04816@school.edu.kh,79.1
STU04817,Phan Sokunmony,CLS0254,F,2006-08-11,stu04817@school.edu.kh,83.4
STU04818,Nhem Sreyneang,CLS0172,F,2012-02-24,stu04818@school.edu.kh,99.2
STU04819,Pen Vatey,CLS0448,M,2011-09-28,stu04819@school.edu.kh,67.6
STU04820,Nhem Sokunthyda,CLS0356,F,2008-12-19,stu04820@school.edu.kh,76.8
STU04821,Sorn Sambath,CLS0049,M,2011-11-13,stu04821@school.edu.kh,60.3
STU04822,Ros Seyha,CLS0449,M,2010-07-08,stu04822@school.edu.kh,62.9
STU04823,Ear Chanreaksmey,CLS0172,M,2014-01-15,stu04823@school.edu.kh,78.4
STU04824,Nhem Sreyla,CLS0042,F,2013-01-08,stu04824@school.edu.kh,83.9
STU04825,Meas Chanrith,CLS0382,M,2008-09-06,stu04825@school.edu.kh,95.5
STU04826,Mouk Sreynit,CLS0069,M,2008-11-04,stu04826@school.edu.kh,83.3
STU04827,Kuy Chantha,CLS0213,M,2006-09-07,stu04827@school.edu.kh,86.8
STU04828,Prum Chantha,CLS0010,M,2007-03-09,stu04828@school.edu.kh,87.0
STU04829,Khem Piseth,CLS0403,M,2013-10-03,stu04829@school.edu.kh,70.9
STU04830,Seng Rathana,CLS0120,M,2007-02-15,stu04830@school.edu.kh,63.2
STU04831,Chhun Sreymab,CLS0051,F,2008-07-07,stu04831@school.edu.kh,82.0
STU04832,Ly Kunthea,CLS0446,F,2006-04-15,stu04832@school.edu.kh,93.3
STU04833,Chea Sokunmony,CLS0328,F,2011-11-26,stu04833@school.edu.kh,68.8
STU04834,Phan Leakhena,CLS0351,F,2010-09-09,stu04834@school.edu.kh,64.1
STU04835,Kuy Socheata,CLS0415,F,2013-05-07,stu04835@school.edu.kh,89.6
STU04836,Sorn Theany,CLS0062,F,2011-11-11,stu04836@school.edu.kh,75.3
STU04837,Chhun Menghour,CLS0149,M,2008-09-03,stu04837@school.edu.kh,77.2
STU04838,Oun Sarath,CLS0137,M,2012-04-04,stu04838@school.edu.kh,98.4
STU04839,Yem Sreynich,CLS0191,F,2007-12-30,stu04839@school.edu.kh,66.0
STU04840,Ly Sophy,CLS0360,F,2011-01-06,stu04840@school.edu.kh,89.4
STU04841,Sorn Seyha,CLS0470,M,2006-06-23,stu04841@school.edu.kh,75.8
STU04842,Hing Chanreaksmey,CLS0221,F,2009-09-04,stu04842@school.edu.kh,70.8
STU04843,Chea Sovann,CLS0499,M,2011-02-14,stu04843@school.edu.kh,68.3
STU04844,Chou Chantrea,CLS0269,F,2013-07-07,stu04844@school.edu.kh,96.4
STU04845,Doeun Chantrea,CLS0197,F,2012-11-17,stu04845@school.edu.kh,84.2
STU04846,Kong Phary,CLS0467,M,2010-08-06,stu04846@school.edu.kh,89.9
STU04847,Sorn Kimhour,CLS0485,M,2011-08-27,stu04847@school.edu.kh,87.8
STU04848,Lim Reaksmey,CLS0343,F,2010-06-08,stu04848@school.edu.kh,91.5
STU04849,Oun Sokun,CLS0370,M,2010-06-18,stu04849@school.edu.kh,68.4
STU04850,Phat Channary,CLS0255,F,2007-07-27,stu04850@school.edu.kh,96.0
STU04851,Chou Sreynit,CLS0225,F,2012-10-24,stu04851@school.edu.kh,93.7
STU04852,Ith Vatey,CLS0280,M,2010-07-14,stu04852@school.edu.kh,78.9
STU04853,Kuy Bunna,CLS0062,M,2010-06-05,stu04853@school.edu.kh,80.2
STU04854,Ear Pich,CLS0468,F,2010-07-05,stu04854@school.edu.kh,92.4
STU04855,Meas Sophary,CLS0065,F,2014-01-01,stu04855@school.edu.kh,84.7
STU04856,Pov Sreynit,CLS0298,F,2008-01-12,stu04856@school.edu.kh,85.3
STU04857,Keo Borann,CLS0120,M,2012-03-27,stu04857@school.edu.kh,99.5
STU04858,Meas Seyha,CLS0382,M,2013-08-11,stu04858@school.edu.kh,89.6
STU04859,Sok Sambath,CLS0265,M,2006-08-12,stu04859@school.edu.kh,97.3
STU04860,Lim Sreytouch,CLS0033,F,2006-09-20,stu04860@school.edu.kh,89.3
STU04861,Hing Kosal,CLS0202,M,2008-02-04,stu04861@school.edu.kh,60.9
STU04862,Phat Kunthea,CLS0027,F,2009-03-29,stu04862@school.edu.kh,92.9
STU04863,Touch Borann,CLS0328,M,2010-12-19,stu04863@school.edu.kh,94.5
STU04864,Him Rith,CLS0098,M,2008-09-02,stu04864@school.edu.kh,68.0
STU04865,Phat Phirun,CLS0391,M,2013-02-23,stu04865@school.edu.kh,81.3
STU04866,Nhem Virak,CLS0373,M,2010-08-18,stu04866@school.edu.kh,93.1
STU04867,Chou Sreynich,CLS0480,F,2007-10-12,stu04867@school.edu.kh,71.7
STU04868,Seng Sambath,CLS0113,M,2010-02-18,stu04868@school.edu.kh,68.6
STU04869,Him Sreyleak,CLS0304,F,2008-07-18,stu04869@school.edu.kh,93.5
STU04870,Meas Chanpich,CLS0333,F,2009-06-10,stu04870@school.edu.kh,84.7
STU04871,Nget Piseth,CLS0268,M,2009-11-23,stu04871@school.edu.kh,95.2
STU04872,Him Reaksmey,CLS0099,F,2012-05-15,stu04872@school.edu.kh,83.7
STU04873,Noun Phirun,CLS0285,M,2013-11-23,stu04873@school.edu.kh,61.2
STU04874,Heng Sopheak,CLS0297,M,2010-03-03,stu04874@school.edu.kh,75.8
STU04875,Phat Chantrea,CLS0091,F,2013-03-21,stu04875@school.edu.kh,91.4
STU04876,Mao Virak,CLS0270,M,2011-01-21,stu04876@school.edu.kh,93.2
STU04877,Ear Thida,CLS0213,M,2010-03-08,stu04877@school.edu.kh,71.8
STU04878,Kong Dara,CLS0263,M,2011-05-17,stu04878@school.edu.kh,98.9
STU04879,Saom Makara,CLS0027,M,2014-03-13,stu04879@school.edu.kh,73.3
STU04880,Sar Kimhour,CLS0040,M,2008-07-29,stu04880@school.edu.kh,72.7
STU04881,Phat Sophy,CLS0144,F,2009-02-27,stu04881@school.edu.kh,62.8
STU04882,Khmer Sophy,CLS0134,F,2012-12-20,stu04882@school.edu.kh,80.8
STU04883,Chan Boramey,CLS0440,F,2008-12-27,stu04883@school.edu.kh,65.2
STU04884,Seng Phearun,CLS0268,M,2006-10-29,stu04884@school.edu.kh,76.9
STU04885,Khem Dina,CLS0275,F,2011-04-24,stu04885@school.edu.kh,69.8
STU04886,Meas Chanreaksmey,CLS0190,M,2011-08-05,stu04886@school.edu.kh,71.3
STU04887,Phat Bopha,CLS0096,F,2006-10-24,stu04887@school.edu.kh,80.7
STU04888,Mao Sreynit,CLS0062,M,2011-05-21,stu04888@school.edu.kh,72.3
STU04889,Khmer Borath,CLS0326,M,2012-03-16,stu04889@school.edu.kh,94.8
STU04890,Chea Sreynit,CLS0188,M,2008-08-24,stu04890@school.edu.kh,96.7
STU04891,Oun Panha,CLS0187,M,2012-04-01,stu04891@school.edu.kh,86.5
STU04892,Ith Chanthy,CLS0464,F,2011-12-27,stu04892@school.edu.kh,65.4
STU04893,Him Sokha,CLS0369,M,2008-06-05,stu04893@school.edu.kh,91.1
STU04894,Sar Channara,CLS0325,M,2012-07-09,stu04894@school.edu.kh,99.0
STU04895,Ly Channary,CLS0222,F,2006-05-29,stu04895@school.edu.kh,72.6
STU04896,Prum Rathana,CLS0242,M,2012-12-31,stu04896@school.edu.kh,85.1
STU04897,Mao Sokunthea,CLS0124,F,2013-03-21,stu04897@school.edu.kh,82.8
STU04898,Prum Channara,CLS0336,M,2006-04-07,stu04898@school.edu.kh,73.1
STU04899,Sok Chanreaksmey,CLS0393,M,2008-03-23,stu04899@school.edu.kh,73.8
STU04900,Nget Phirun,CLS0485,M,2008-05-03,stu04900@school.edu.kh,76.3
STU04901,Ith Sreymab,CLS0447,F,2013-10-06,stu04901@school.edu.kh,88.2
STU04902,Noun Kanha,CLS0314,F,2010-02-04,stu04902@school.edu.kh,66.7
STU04903,Seng Sreypich,CLS0100,F,2013-10-17,stu04903@school.edu.kh,97.0
STU04904,Vong Samnang,CLS0468,M,2006-12-21,stu04904@school.edu.kh,79.7
STU04905,Heng Rathana,CLS0052,M,2012-08-17,stu04905@school.edu.kh,68.6
STU04906,Kuy Sreynich,CLS0406,F,2012-06-04,stu04906@school.edu.kh,82.1
STU04907,Chan Sreynit,CLS0213,M,2010-11-29,stu04907@school.edu.kh,72.5
STU04908,Kuy Seyha,CLS0264,M,2008-12-25,stu04908@school.edu.kh,78.6
STU04909,Keo Chanpich,CLS0332,F,2009-12-23,stu04909@school.edu.kh,99.4
STU04910,Pen Channara,CLS0323,M,2012-12-26,stu04910@school.edu.kh,98.4
STU04911,Meas Borann,CLS0376,M,2010-12-16,stu04911@school.edu.kh,89.5
STU04912,Chou Chanreaksmey,CLS0285,M,2007-02-05,stu04912@school.edu.kh,72.3
STU04913,Seng Chantrea,CLS0295,F,2007-09-02,stu04913@school.edu.kh,78.7
STU04914,Chea Sovann,CLS0067,M,2011-08-13,stu04914@school.edu.kh,93.6
STU04915,Phat Sokha,CLS0321,M,2012-02-13,stu04915@school.edu.kh,90.7
STU04916,Sok Kanha,CLS0387,F,2013-06-10,stu04916@school.edu.kh,97.9
STU04917,Kuy Dara,CLS0458,M,2012-11-09,stu04917@school.edu.kh,60.8
STU04918,Ith Sreytouch,CLS0318,F,2009-11-06,stu04918@school.edu.kh,64.5
STU04919,Heng Sreynit,CLS0084,F,2007-03-07,stu04919@school.edu.kh,66.1
STU04920,Mouk Sothea,CLS0278,M,2008-08-12,stu04920@school.edu.kh,66.3
STU04921,Saom Sreynich,CLS0254,F,2010-11-23,stu04921@school.edu.kh,66.0
STU04922,Kuy Sokhom,CLS0368,M,2011-09-04,stu04922@school.edu.kh,88.9
STU04923,Ith Sreynit,CLS0170,M,2012-09-19,stu04923@school.edu.kh,96.5
STU04924,Ly Rithy,CLS0421,M,2009-01-24,stu04924@school.edu.kh,86.0
STU04925,Kong Leakhena,CLS0059,F,2012-05-26,stu04925@school.edu.kh,90.9
STU04926,Touch Menghour,CLS0414,M,2014-02-04,stu04926@school.edu.kh,96.6
STU04927,Sorn Theany,CLS0249,F,2009-05-29,stu04927@school.edu.kh,66.3
STU04928,Phat Sarath,CLS0137,M,2011-03-09,stu04928@school.edu.kh,81.9
STU04929,Ly Sreynit,CLS0414,F,2009-03-30,stu04929@school.edu.kh,89.7
STU04930,Mouk Chantha,CLS0076,M,2010-11-20,stu04930@school.edu.kh,75.6
STU04931,Vong Vichea,CLS0177,M,2009-04-08,stu04931@school.edu.kh,93.9
STU04932,Kong Sreynit,CLS0352,M,2008-03-04,stu04932@school.edu.kh,75.0
STU04933,Chou Sreypich,CLS0161,F,2011-07-11,stu04933@school.edu.kh,62.1
STU04934,Yem Chantrea,CLS0472,F,2012-01-02,stu04934@school.edu.kh,72.3
STU04935,Him Theara,CLS0394,M,2009-12-30,stu04935@school.edu.kh,96.6
STU04936,Yem Sreymony,CLS0467,F,2008-01-29,stu04936@school.edu.kh,62.7
STU04937,Pen Sophal,CLS0124,M,2009-01-09,stu04937@school.edu.kh,71.6
STU04938,Ros Sreypov,CLS0362,F,2007-12-09,stu04938@school.edu.kh,69.0
STU04939,Sok Pich,CLS0373,F,2007-04-18,stu04939@school.edu.kh,89.7
STU04940,Chou Sokunmony,CLS0141,F,2007-01-09,stu04940@school.edu.kh,72.3
STU04941,Him Theara,CLS0165,M,2013-04-19,stu04941@school.edu.kh,63.0
STU04942,Lim Leakhena,CLS0330,F,2009-11-12,stu04942@school.edu.kh,76.0
STU04943,Pov Sophary,CLS0385,F,2006-07-25,stu04943@school.edu.kh,60.3
STU04944,Ly Pich,CLS0365,F,2010-04-06,stu04944@school.edu.kh,99.2
STU04945,Chhun Sokunthea,CLS0388,F,2007-06-24,stu04945@school.edu.kh,74.1
STU04946,Nhem Sokunthea,CLS0205,F,2009-08-03,stu04946@school.edu.kh,60.8
STU04947,Sok Kunthea,CLS0026,F,2006-09-15,stu04947@school.edu.kh,81.5
STU04948,Sar Chanthy,CLS0392,F,2006-05-14,stu04948@school.edu.kh,80.2
